text,label
"['long', 'remember', 'since', 'age', '3', 'year', 'old', 'traumatized', 'caused', 'biological', 'mother', 'toddler', '40', 'second', 'childhood', 'make', 'loss', 'childhood', 'back', 'experience', 'blackout', 'naturally', 'since', 'age', '3', 'finally', 'identify', 'age', '38', 'right', 'super', 'watchful', '6', 'year', 'battling', 'finding', 'way', 'prevent', 'future', 'zap', 'blackout', 'attack', 'towards', 'lessen', 'time', 'progress', 'taking', 'med', 'bpd', 'caused', 'unkind', 'mother', 'tip', 'experience', 'would', 'helpful', 'thank']",5
"['depression', 'seems', 'little', 'bit', 'better', 'prozac', '40mg', '8', 'week', 'weired', 'dissociative', 'sx', 'unable', 'feel', 'existence', 'body', 'accompanied', 'depression', 'go', 'away', 'yet', 'hard', 'live', 'anyone', 'similar', 'experience', 'feel', 'go', 'crazy']",5
"['quite', 'sure', 'constitutes', 'sometimes', 'thought', 'seem', 'completely', 'wonder', 'aimlessly', 'sometimes', 'feel', 'unstable', 'sense', 'identity', 'dissociative', 'episode', 'know']",5
"['considered', 'posting', 'self', 'harm', 'forum', 'answer', 'need', 'probably', 'time', 'dissociative', 'episode', 'waiting', 'commuter', 'train', 'ride', 'home', 'dark', 'thought', 'sense', 'doom', 'sit', 'bench', 'best', 'remain', 'moment', 'stay', 'put', 'without', 'panicking', 'train', 'arrives', 'loss', 'immediate', 'reactive', 'control', 'disturbing', 'even', 'though', 'never', 'suicidal', 'thought', 'intent', 'harm', 'whatsoever', 'worry', 'jumbled', 'dreamlike', 'thought', 'occurring', 'dissociative', 'episode', 'may', 'stand', 'walk', 'edge', 'disaster', 'spite', 'doubly', 'clear', 'thought', 'come', 'nowhere', 'notion', 'horrifies', 'want', 'take', 'life', 'get', 'complicated', 'health', 'assessment', 'doctor', 'visit', 'frequently', 'include', 'question', 'ever', 'suicidal', 'thought', 'best', 'answer', 'willingly', 'even', 'answer', 'health', 'professional', 'automatically', 'turning', 'tab', 'handbook', 'changing', 'answer', 'yes', 'causing', 'address', 'one', 'thought', 'among', 'thousand', 'experienced', 'treating', 'dissociation', 'giving', 'wrong', 'answer', 'seeing', 'wrong', 'doctor', 'neither', 'appropriate', 'forum', 'asking', 'thanks']",5
"['past', 'able', 'commit', 'therapy', 'due', 'divided', 'system', 'complex', 'condition', 'another', 'system', 'saw', 'different', 'system', 'wanted', 'see', 'said', 'confusing', 'system', 'full', 'amnesic', 'wall', 'without', 'switching', 'control', 'told', 'need', 'team', 'hospital', 'treatment', 'instead', 'due', 'continue', 'finding', 'different', 'place', 'consistency', 'charge', 'termed', 'know', 'wanted', 'central', 'alter', 'appointment', 'booking', 'undoable', 'case', 'instance']",5
"['hi', 'everyone', 'wanted', 'post', 'thread', 'need', 'advice', 'please', 'experiencing', 'derealisation', 'depersonalisation', 'since', 'mid', '20', 'think', 'anything', '34', 'since', 'last', 'year', 'summer', 'time', 'got', 'intense', 'lasting', 'much', 'longer', 'cycling', 'home', 'yesterday', 'still', 'crossing', 'heard', 'partner', 'call', 'name', 'impossible', 'home', 'really', 'calling', 'name', 'definitely', 'would', 'walked', 'sure', 'head', 'another', 'man', 'talking', 'walking', 'street', 'heard', 'voice', 'partner', 'deep', 'depression', 'general', 'anxiety', 'disorder', 'depression', 'anxiety', 'stop', 'sleeping', 'well', 'need', 'advice', 'anyone', 'else', 'experienced', 'something', 'like', 'thankyou', 'advance']",5
"['hi', 'okay', 'new', 'forum', 'honestly', 'know', 'much', 'mental', 'health', 'handle', 'experiencing', 'experienced', 'long', 'remember', 'younger', 'remember', 'feeling', 'like', 'sometimes', 'awake', 'real', 'make', 'sense', 'get', 'grounded', 'preset', 'told', 'afterward', 'always', 'reacted', 'slowly', 'delayed', 'felt', 'way', 'always', 'thought', 'something', 'horribly', 'wrong', 'never', 'mentioned', 'mother', 'anyone', 'else', 'still', 'experience', 'frequent', 'episode', 'brain', 'feel', 'like', 'body', 'full', 'cotton', 'muffled', 'disconnected', 'rest', 'nothing', 'really', 'register', 'moment', 'feeling', 'like', 'real', 'world', 'around', 'come', 'time', 'hazy', 'quite', 'remember', 'everything', 'happened', 'sometimes', 'like', 'seeing', 'stuff', 'veil', 'screen', 'hesitated', 'research', 'want', 'self', 'diagnose', 'still', 'afford', 'go', 'see', 'anyone', 'afraid', 'tell', 'making', 'seeking', 'attention', 'know', 'strategy', 'help', 'ground', 'feeling', 'way']",5
"['came', 'abilify', 'close', 'hit', 'hard', 'gradually', 'decreased', 'intake', 'dosage', 'doctor', 'consent', 'eventually', 'came', 'entirely', 'losing', 'cognitive', 'reasoning', 'point', 'brain', 'fog', 'place', 'completely', 'functional', 'enough', 'confuse', 'make', 'worry', 'med', 'decreased', 'brain', 'fog', 'increased', 'began', 'depersonalization', 'symptom', 'shortly', 'came', 'honest', 'figured', 'withdrawal', 'med', 'entire', 'life', 'coming', 'completely', 'assume', 'would', 'hit', 'anyone', 'hard', 'honest', 'entirely', 'sure', 'add', 'seems', 'relevant', 'month', 'burned', 'golf', 'wanted', 'make', 'pga', 'tour', 'getting', 'scoring', 'range', 'shoot', 'tv', 'strenuous', 'practice', 'pushing', 'beyond', 'mean', 'burned', 'lost', 'big', 'tournament', 'nashville', 'fell', 'hard', 'emotionally', 'disheartened', 'never', 'mentally', 'recovered', 'month', 'break', '80', 'eventually', 'put', 'golf', 'hiatus', 'could', 'get', 'mind', 'straight', 'question', 'would', 'depersonalization', 'withdrawal', 'related', 'anything']",5
"['hi', 'feeling', 'strange', 'guess', 'stranger', 'normal', 'sure', 'think', 'kind', 'dissociation', 'difficult', 'really', 'tell', 'ask', 'anyone', 'irl', 'wondering', 'people', 'could', 'give', 'example', 'feel', 'like', 'dissociate', 'depersonalize', 'derealize', 'understand', 'may', 'difficult', 'talk', 'personal', 'sense', 'mind', 'general', 'example', 'want', 'understand', 'condition', 'difference', 'definition', 'online', 'generic', 'always', 'end', 'see', 'doctor', 'symptom', 'learn', 'something', 'like', 'note', 'wrote', '2', 'post', 'one', 'condition', 'another', 'cant', 'see', 'doctor', 'right', 'want', 'read', 'kinda', 'long']",5
"['hey', 'everyone', 'lately', 'really', 'tough', 'time', 'stress', 'depression', 'led', 'lot', 'dissociative', 'episode', 'usual', 'getting', 'pretty', 'bad', 'relative', 'usual', 'state', 'forgetting', 'conversation', 'lecture', 'cannot', 'pay', 'attention', 'also', 'skipped', 'missed', 'many', 'time', 'slip', 'hear', 'see', 'properly', 'everything', 'starting', 'pile', 'top', 'feel', 'like', 'drowning', 'anyone', 'tip', 'clawing', 'way', 'back', 'top', 'thing', 'general', 'dealing', 'uni', 'foggy']",5
"['worship', 'program', 'via', 'mind', 'control', 'programming', 'complex', 'system', 'abuser', 'commanded', 'worship', 'leader', 'group', 'stolen', 'value', 'ritual', 'worship', 'routine', 'forced', 'bow', 'ground', 'praise', 'forced', 'come', 'complete', 'loyalty', 'surrender', 'suicide', 'programming', 'also', 'suicide', 'attempt', 'committed', 'thrice', 'probably', 'triggered', 'deprogramming', 'process', 'therapy', 'angry', 'alters', 'protective', 'alters', 'suicide', 'category', 'fit', 'physical', 'abuse', 'behavioral', 'aftermath', 'well', '4', 'stage', 'suicidality', 'mine', 'last', 'referred', 'p', 'icu', 'psychiatric', 'intensive', 'care', 'unit', 'july', '2019', 'carried', 'ambulance', 'hospitalized', 'emergency', 'department', 'survived', 'physical', 'injury', 'healed']",5
"['hello', 'noticed', 'sometimes', 'get', 'depersonalisation', 'ever', 'experienced', 'trying', 'go', 'sleep', 'remember', 'almost', 'every', 'night', 'young', 'child', 'long', 'remember', 'would', 'lay', 'trying', 'sleep', 'would', 'feel', 'outer', 'body', 'experience', 'watching', 'ceiling', 'would', 'conscious', 'would', 'terrify', 'get', 'often', 'happen', 'scary', 'sometimes', 'feel', 'like', 'watching', 'side', 'room', 'mainly', 'ceiling', 'although', 'best', 'upbringing', 'got', 'really', 'rough', 'time', 'see', 'trigger', 'young', 'alot', 'mental', 'health', 'issue', 'first', 'starting', 'around', 'age', '11', '12', 'seems', 'mostly', 'happen', 'busy', 'day', 'get', 'randomly', 'even', 'good', 'day', 'see', 'doctor', 'seem', 'care', 'want', 'know', 'normal', 'going', 'young', 'age', 'normal', 'atall', 'hope', 'overthinking', 'thing', 'anyone', 'reply', 'thank', 'alot']",5
"['yesterday', 'dissociated', 'another', 'personality', 'stephen', 'couple', 'hour', 'get', 'brief', 'flash', 'back', 'happened', 'apart', 'nothing', 'feeling', 'cannot', 'control', 'asked', 'wife', 'divorce', 'want', 'stay', 'feel', 'like', 'safe', 'anyone', 'right', 'feel', 'like', 'overdosing']",5
"['know', 'post', 'need', 'help', 'advice', 'falling', 'apart', 'time', 'memory', 'bad', 'issue', 'handle', 'anything', 'feel', 'real', 'awhile', 'felt', 'dying', 'mind', 'lying', 'real', 'problem', 'life', 'talk', 'anyone', 'feel', 'like', 'crazy', 'anxiety', 'panic', 'attack', 'depression', 'wanted', 'die', 'still', 'struggle', 'talk', 'husband', 'feeling', 'get', 'upset', 'talk', 'thing', 'play', 'video', 'game', 'online', 'everyday', 'working', 'online', 'playing', 'kid', 'grew', 'dad', 'always', 'computer', 'get', 'half', 'say', 'time', 'seem', 'make', 'anything', 'better', 'kid', 'struggled', 'lot', 'younger', 'family', 'help', 'stuck', 'without', 'support', 'get', 'better', 'feel', 'guilty', 'time', 'asking', 'life', 'wall', 'home', 'leave', 'house', 'therapy', 'appt', 'afraid', 'one', 'day', 'may', 'say', 'hell', 'life', 'destroyed', 'everything', 'made', 'never', 'thought', 'million', 'year', 'would', 'move', 'forward', 'sometimes', 'think', 'one', 'person', 'would', 'stepped', 'crisis', 'spent', 'last', 'two', 'year', 'waiting', 'die', 'depersonalization', 'state', 'often', 'think', 'choice', '1', 'try', 'talk', 'family', 'help', 'would', 'law', 'parent', '2', 'live', 'rest', 'life', 'home', 'unable', 'go', 'anywhere', '3', 'move', 'father', 'house', 'awhile', 'get', 'away', 'home', 'situation', 'left', 'week', '2', 'year', 'ago', 'come', 'back', 'home', 'daughter', 'know', 'know', 'continue', 'go', 'way', 'found', 'forum', 'really', 'hoping', 'connect', 'others', 'going', 'issue', 'extremely', 'lonely', 'anyone', 'really', 'talk', 'scary', 'hell', 'know', 'anymore']",5
"['really', 'hard', 'explain', 'past', '2', '3', 'day', 'felt', 'like', 'real', 'feel', 'anything', 'like', 'everything', 'real', 'feel', 'like', 'human', 'body', 'know', 'feel', 'like', 'mine', 'know', 'similar', 'feeling', '2', 'year', 'ago', 'think', 'never', 'scale']",5
"['even', 'someone', 'say', 'support', 'immediately', 'suspicious', 'matter', 'genuine', 'may', 'feel', 'sus', 'actually', 'believe', 'love', 'even', 'exists', 'emotion', 'anymore', 'backstabbed', 'screwed', 'rejected', 'many', 'time', 'desensitized', 'mind', 'filtering', 'become', 'numb', 'feeling', 'included', 'way', 'think', 'lone', 'wolf', 'sorta', 'outlaw', 'giving', 'fuck', 'anymore', 'others', 'last', 'time', 'felt', 'loved', '5', 'year', 'ago', 'learned', 'umm', 'well', 'put', 'nicely', 'sheet', 'everyone', 'using', 'thing', 'get', 'left', 'cheating', 'as', 'got', 'forgot', 'soon', 'realized', 'one', 'wanted', 'life', 'sad', 'would', 'ball', 'eye', 'ugly', 'look', 'mirror', 'cried', 'sleep', 'ate', 'much', 'puke', 'one', 'day', 'got', 'really', 'high', 'acid', 'realized', 'one', 'need', 'need', 'changed', 'forever', 'emotion', 'felt', 'distant', 'good', 'way', 'cause', 'need', 'validation', 'anymore', 'think', 'shedding', 'weak', 'skin', 'saw', 'different', 'version', 'reality', 'splitting', 'separate', 'world', 'different', 'timeline', 'extreme', 'emotion', 'overwhelming', 'feeling', 'intense', 'self', 'reflection', 'need', 'love', 'someone', 'one', 'find', 'attractive', 'way', 'shape', 'form', 'feel', 'kinda', 'way', 'back', 'always', 'distant', 'everyone', 'including', 'family', 'member', 'even', 'hard', 'time', 'showing', 'emotion', 'hugged', 'cuddled', 'always', 'made', 'feel', 'little', 'trapped', 'way', 'comforting', 'wanted', 'kissing', 'felt', 'gross', 'much', 'spark', 'sex', 'felt', 'slippery', 'wet', 'little', 'pleasure', 'used', 'feel', 'depressed', 'fact', 'ugly', 'short', 'asshole', 'think', 'picky', 'gave', 'trying', 'meet', 'absurd', 'requirement', 'love', 'game', 'loser', 'sore', 'one', 'mind', 'learned', 'accept', 'loss', 'fact', 'alone', 'forever', 'thought', 'need', 'need', 'fuck', 'set', 'standard', 'society', 'think', 'live', 'one', 'person', 'give', 'fuck', 'le', 'experience', 'romance', 'rather', 'die', 'date', 'point', 'either', 'cheat', 'leave', 'temporary', 'feeling', 'end', 'cause', 'harm', 'good', 'good', 'riddance', 'shitfest', 'fake', 'holiday', 'called', 'valentine', 'day', 'cupid', 'shove', 'arrow', 'straight', 'as', 'far', 'come', 'mouth', 'making', 'feel', 'ashamed', 'miserable', 'single', 'year', 'oh', 'fuck', 'god', 'shit', 'genetics', 'certainly', 'help', 'another', 'plane', 'existence', 'see', 'ya', 'next', 'time', 'reality', 'good', 'one', 'fellow', 'traveler', 'internet']",5
"['hello', 'diagnosis', 'last', 'summer', 'ptsd', 'depersonalization', 'symptom', 'going', 'find', 'new', 'therapist', 'get', 'final', 'diagnosis', 'second', 'opinion', 'wondering', 'anyone', 'could', 'relate', 'thing', 'diagnosed', 'dissociative', 'disorder', 'kid', 'played', 'house', 'game', 'like', 'many', 'child', 'never', 'went', 'away', 'got', 'tween', 'year', 'take', 'school', 'left', 'isolated', 'neglected', 'emotional', 'abuse', 'would', 'pretend', 'character', 'three', 'set', 'character', 'plus', 'side', 'character', 'detailed', 'still', 'remember', 'name', 'would', 'also', 'pretend', 'animal', 'usually', 'involved', 'magical', 'power', 'led', 'pretend', 'movie', 'character', 'anyone', 'liked', 'watching', 'knew', 'real', 'though', 'finally', 'stopped', 'pretending', 'made', 'character', '17', 'year', 'old', 'acted', 'character', 'since', 'except', 'occasional', 'regression', 'child', 'like', 'tendency', 'little', 'bdsm', 'go', 'school', 'work', 'full', 'time', 'everything', 'going', 'well', 'mostly', 'still', 'find', 'pretending', 'certain', 'people', 'watching', 'pick', 'spot', 'room', 'imagine', 'sitting', 'watching', 'help', 'feel', 'le', 'alone', 'realize', 'sound', 'crazy', 'tell', 'anyone', 'anyone', 'relate', 'find', 'trying', 'understand', 'anyone', 'else', 'anything', 'similar', 'thank', 'rose']",5
"['emergency', 'psychiatrist', 'appointment', 'today', 'coping', 'keyworker', 'meant', 'attend', 'short', 'staffed', 'go', 'alone', 'cmht', 'provided', 'cpn', 'sit', 'get', 'back', 'safely', 'distressed', 'get', 'back', 'one', 'many', 'reason', 'needed', 'staff', 'every', 'time', 'go', 'get', 'back', 'building', 'lose', 'time', '2', 'hour', 'later', 'lounge', 'police', 'paramedic', 'therapist', 'seems', 'aggressive', 'suicidal', 'alter', 'took', 'one', 'tell', 'happened', 'get', 'police', 'involved', 'injured', 'badly', 'gather', 'feeling', 'felt', 'abandoned', 'angry', 'unheard', 'uncared', 'like', 'need', 'met', 'think', 'triggered', 'switch', 'police', 'going', 'rake', 'hospital', 'section', '136', 'switched', 'back', 'seemed', 'calm', 'wanted', 'sleep', 'took', 'medication', 'went', 'bed', 'woke']",5
"['hello', 'ive', 'dealt', 'derealisation', 'past', '3', '4', 'year', 'believe', 'gotten', 'worse', 'originally', 'went', 'get', 'help', 'came', 'back', 'completely', 'different', 'diagnosis', 'told', 'reason', 'train', 'thought', 'delusion', 'due', 'incurable', 'neurological', 'condition', 'never', 'actually', 'treated', 'problem', 'informed', 'possible', 'cause', 'first', 'derealisation', 'mainly', 'delusion', 'based', 'developed', 'severe', 'anxiety', 'symptom', 'detachment', 'would', 'induce', 'panic', 'attack', 'anxiety', 'fear', 'detachment', 'constant', 'derealisation', 'ill', 'call', 'dr', 'never', 'ever', 'treated', 'never', 'taught', 'year', 'mental', 'health', 'support', 'detach', 'coping', 'mechanism', 'fact', 'offered', 'anti', 'depressant', 'way', 'detach', 'controlled', 'way', 'yet', 'already', 'constantly', 'detached', 'past', 'year', 'certain', 'situation', 'blocked', 'feeling', 'would', 'trick', 'forgetting', 'anxiety', 'worry', 'thing', 'rather', 'letting', 'train', 'thought', 'warn', 'boundary', 'would', 'feel', 'nothing', 'bad', 'time', 'point', 'feel', 'nothing', 'time', 'devoid', 'emotion', 'yet', 'still', 'access', 'thought', 'mentally', 'ill', 'dangerous', 'feel', 'nothing', 'everyday', 'feel', 'empty', 'moment', 'laughter', 'never', 'really', 'happiness', 'paired', 'extreme', 'loneliness', 'isolation', 'trying', 'long', 'time', 'change', 'shuffled', 'area', 'suicidal', 'thought', 'ive', 'dealt', 'suicidal', 'thought', 'past', 'yet', 'felt', 'emotion', 'emotion', 'emotional', 'awareness', 'helped', 'overcome', 'thought', 'extent', 'actually', 'going', 'nothing', 'holding', 'back', 'idea', 'taking', 'life', 'feel', 'like', 'great', 'solution', 'living', 'big', 'empty', 'void', 'ive', 'tried', 'get', 'help', 'believe', 'helping', 'work', 'id', 'like', 'advice', 'anybody', 'felt', 'emotionally', 'detached', 'like', 'constant', 'detachment', 'either', 'received', 'advice', 'taught', 'get', 'back', 'touch', 'feel', 'currently', 'zero', 'way', 'help', 'im', 'going', 'forcing', 'thing', 'supposedly', 'emotionally', 'impacting', 'nothing', 'except', 'remind', 'state', 'nothing', 'work', 'even', 'anxious', 'person', 'socially', 'shy', 'person', 'thing', 'almost', 'part', 'anymore', 'overcome', 'anxiety', 'ive', 'blocked', 'much', 'occur', 'head', 'anymore', 'even', 'know', 'healthy', 'music', 'help', 'feel', 'thing', 'degree', 'spend', 'life', 'creating', 'false', 'emotion', 'head', 'instead', 'experiencing', 'life', 'ive', 'never', 'mentally', 'okay', 'due', 'neurological', 'disorder', 'worst', 'ive', 'ever', 'see', 'happening', 'cannot', 'feel', 'id', 'rather', 'cry', 'endlessly', 'everyday', 'feeling', 'nothing', 'constantly', 'almost', 'emotion', 'everything', 'im', 'supposed', 'feel', 'yet', 'big', 'foggy', 'heavy', 'cloud', 'numbness', 'top', 'filled', 'brain', 'think', 'feel', 'something', 'want', 'anymore', 'distressing', 'thing', 'ive', 'dealt', 'id', 'take', 'day', 'daily', 'panic', 'attack', 'could', 'thanks', 'reading']",5
"['read', 'somewhere', 'trait', 'narcissist', 'believe', 'world', 'unfair', 'spend', 'lot', 'time', 'feeling', 'like', 'unfair', 'people', 'accept', 'see', 'real', 'side', 'employer', 'want', 'take', 'chance', 'feeling', 'way', 'lot', 'make', 'narcissist', 'act', 'arrogant', 'honest', 'judge', 'others', 'sometimes', 'hypocritical', 'way', 'like', 'always', 'deep', 'authentic', 'person', 'often', 'see', 'others', 'superficial', 'guess', 'could', 'say', 'love', 'hate', 'know', 'maybe', 'problem', 'analyze', 'much', 'identify', 'fleeting', 'thought', 'others', 'told', 'anyone', 'else', 'similar', 'experience']",5
"['extremely', 'severre', 'antidepressant', 'withdrawal', 'got', 'extremely', 'severe', 'depression', 'resulted', 'burning', 'work', 'time', 'one', 'year', 'half', 'ago', 'physically', 'sick', 'physically', 'almost', 'recovered', 'mentally', 'horrible', 'dissociated', 'detached', 'town', 'body', 'depersonalized', 'scared', 'brain', 'work', 'feel', 'go', 'crazy', 'prozac', '8', 'week', '3', 'med', 'failed']",5
"['remember', 'day', 'younger', 'could', 'sympathise', 'everyone', 'knew', 'say', 'people', 'feeling', 'good', 'people', 'used', 'come', 'advice', 'could', 'emotionally', 'connect', 'well', 'noticed', 'since', 'starting', 'uni', '2', 'year', 'ago', 'lost', 'sympathy', 'dissociate', 'ever', 'still', 'empathise', 'pretty', 'well', 'there', 'emotion', 'understand', 'suck', 'there', 'emotion', 'involved', 'whole', 'life', 'anxiety', 'panic', 'attack', 'last', 'year', 'anxiety', 'lessened', 'panic', 'attack', 'never', 'happen', 'mostly', 'low', 'mood', 'dissociating', 'thing', 'get', 'tough', 'wondering', 'loss', 'sympathy', 'connected', 'dissociation']",5
"['something', 'happens', 'every', 'time', 'dissociated', 'think', 'dissociation', 'really', 'sure', 'chance', 'talk', 'lot', 'therapist', 'today', 'left', 'therapy', 'appointment', 'almost', 'whole', 'time', 'felt', 'pressure', 'eye', 'dizzy', 'trouble', 'walking', 'felt', 'dissociating', 'got', 'car', 'driving', 'way', 'felt', 'mind', 'gradually', 'going', 'blank', 'disappearing', 'hard', 'time', 'putting', 'thought', 'sentence', 'tried', 'explain', 'therapist', 'confused', 'everything', 'right', 'confused', 'understand', 'tried', 'grounding', 'technique', 'sens', 'help', 'much', 'home', 'shake', 'feeling', 'even', 'know', 'feeling', 'uncomfortable', 'eerie', 'unsettling', 'know', 'feel', 'sad', 'cry', 'bit', 'overwhelmed']",5
"['hey', 'guy', 'constantly', 'dissociated', '2', 'year', 'looking', 'technique', 'get', 'rid', 'started', 'near', 'death', 'experience', 'least', 'thought', 'would', 'die', 'anxiety', 'problem', 'panic', 'attack', 'month', 'done', 'thing', 'stay', 'stupid', 'dissociation', 'already', 'know', 'touch', 'see', 'hear', 'technique', 'helping', 'much', 'able', 'go', 'therapist', 'know', 'stop', 'instant', 'happy', 'anyone', 'give', 'tip', 'time', 'people', 'talk', 'symptom', 'story', 'help', 'cope', 'looking', 'thanks', 'advance']",5
"['hi', 'joined', 'forum', 'would', 'great', 'talk', 'people', 'boat', 'traumatised', 'child', 'suffer', 'dissociation', 'sometimes', 'adult', 'formally', 'diagnosed', 'tend', 'detach', 'emotion', 'experience', 'derealisation', 'depersonalisation', 'seeing', 'therapist', 'couple', 'year', 'slowly', 'learnt', 'trust', 'however', 'seen', 'dissociated', 'state', 'recently', 'turned', 'feeling', 'completely', 'detached', 'barely', 'able', 'put', 'sentence', 'together', 'took', 'managed', 'explain', 'happening', 'feeling', 'way', 'week', 'quietly', 'hoping', 'might', 'advice', 'try', 'get', 'instead', 'asked', 'wanted', 'talk', 'rest', 'session', 'capable', 'answering', 'kept', 'apologising', 'asked', 'cancelled', 'appointment', 'due', 'feeling', 'ok', 'know', 'answer', 'either', 'asked', 'wanted', 'end', 'session', 'early', 'guess', 'struggling', 'talk', 'quiet', 'minute', 'apologised', 'boring', 'laughed', 'said', 'would', 'leave', 'today', '15', 'min', 'due', 'finish', 'never', 'done', 'know', 'overreacting', 'feel', 'bit', 'rejected', 'way', 'responded', 'felt', 'like', 'uncomfortable', 'situation', 'wanted', 'leave', 'anyone', 'else', 'experienced', 'something', 'similar', 'thanks', 'reading', 'long', 'post']",5
"['hi', 'currently', '5am', 'havent', 'sleep', 'yet', 'ive', 'always', 'struggled', 'sleep', 'long', 'remember', 'take', 'long', 'fall', 'asleep', 'struggle', 'really', 'badly', 'self', 'image', 'find', 'really', 'hard', 'talk', 'people', 'care', 'im', 'feeling', 'dont', 'want', 'worry', 'burden', 'seem', 'like', 'im', 'seeking', 'attention', 'energy', 'whatsoever', 'even', 'sleep', 'feel', 'exhausted', 'even', 'force', 'leave', 'house', 'taking', 'lot', 'energy', 'try', 'explain', 'im', 'feeling', 'hard', 'gather', 'thought', 'put', 'sentence', 'constantly', 'feel', 'like', 'something', 'wrapped', 'around', 'brain', 'like', 'cotton', 'wool', 'skull', 'like', 'cant', 'focus', 'clearly', 'memory', 'awful', 'seems', 'getting', 'worse', 'think', 'specific', 'feeling', 'started', 'become', 'significant', 'around', '2', 'year', 'ago', 'extremely', 'vivid', 'dream', 'ordinary', 'mistake', 'actual', 'memory', 'memory', 'bad', 'often', 'feel', 'like', 'hopelessly', 'trapped', 'within', 'see', 'way', 'seriously', 'harming', 'dont', 'know', 'kept', 'guess', 'im', 'looking', 'excuse', 'feel', 'guilt', 'feel', 'guilty', 'eat', 'perform', 'basic', 'task', 'benefit', 'ive', 'attempting', 'get', 'medical', 'help', 'since', '15', 'honestly', 'felt', 'completely', 'fobbed', 'doctor', 'completely', 'terrified', 'treated', 'nearly', '19', 'put', '50mg', 'sertraline', 'around', '3', 'month', 'ago', 'honestly', 'didnt', 'feel', 'like', 'helped', 'heightened', 'feeling', 'anxiety', 'inability', 'sleep', 'also', 'experienced', 'tight', 'muscle', 'jaw', 'fatigue', 'almost', '4', 'week', 'ago', 'upped', '100mg', 'sertraline', 'despite', 'request', 'change', 'different', 'medication', 'standard', 'protocol', 'since', 'everything', 'seemed', 'heighten', 'kept', 'awake', 'night', 'apparent', 'reason', 'medication', 'take', 'morning', 'following', 'night', 'experienced', 'believe', 'hallucination', 'saw', 'big', 'lizard', 'like', 'man', 'front', 'bathroom', 'door', 'bed', 'cat', 'top', 'speaker', 'walking', 'spot', 'caused', 'unexpectedly', 'really', 'large', 'panic', 'attack', 'thats', 'describe', 'hysterical', 'tear', 'around', '2am', 'put', 'sleep', 'deprivation', 'feeling', 'intense', 'sadness', 'suicidal', 'thought', 'slowly', 'creepinng', 'back', 'almost', 'like', 'medication', 'nothing', 'except', 'causing', 'nasty', 'side', 'effect', 'top', 'doctor', 'appointment', 'booked', 'monday', 'came', 'home', 'live', 'mum', '2', 'week', 'felt', 'unsafe', 'feel', 'like', 'nothing', 'fix', 'one', 'tell', 'wrong', 'know']",5
"['diagnosed', 'back', '2012', '16', 'year', 'old', 'alter', 'extremely', 'destructive', 'often', 'self', 'harm', 'way', 'requires', 'hospital', 'treatment', 'sometimes', 'surgery', 'intensive', 'care', 'yesterday', 'found', 'suicide', 'note', 'today', 'found', 'certain', 'thing', 'could', 'used', 'carry', 'handed', 'staff', 'care', 'home', 'made', 'aware', 'situation', 'checking', 'regularly', 'loss', 'due', 'see', 'therapist', 'tuesday', 'staff', 'said', 'inform', 'situation', 'tomorrow', 'see', 'see', 'keyworker', 'annual', 'leave', 'suck', 'bc', 'alter', 'talk', 'keyworker', 'guess', 'wondering', 'remain', 'control', 'sorted', 'taken', 'med', 'relying', 'hopefully', 'sleeping', 'therapist', 'come', 'work', 'taking', 'alter', 'obviously', 'lot', 'emotional', 'pain', 'get', 'seem', 'realise', 'safe', 'determined', 'hurt', 'want']",5
"['saturday', 'depressed', 'even', 'talk', 'everyday', 'wonder', 'still', 'alive', 'feel', 'outlived', 'usefulness', 'becoming', 'burden', 'around', '62', 'year', 'old', 'seems', 'buy', 'job', 'longer', 'man', 'used', 'see', 'world', 'changed', 'faster', 'kept', 'wish', 'could', 'end', 'would', 'never', 'put', 'pain', 'stigma', 'family', 'sometimes', 'think', 'lucky', 'individual', 'accidental', 'death', 'stigma', 'survivor', 'clean', 'exit', 'guess', 'always', 'hope', 'crazed', 'shooter', 'seems', 'especially', 'texas']",5
"['delusional', 'disorder', 'deal', 'delusion', 'every', 'day', 'sick', 'wish', 'gone', 'usually', 'ownly', 'one', 'main', 'delusion', 'take', 'focus', 'start', 'fixing', 'finding', 'real', 'life', 'evidence', 'counter', 'believe', 'counter', 'believe', 'delusion', 'another', 'one', 'pop', 'soon', 'going', 'idk', 'put', 'delusional', 'disorder', 'rare', 'forum', 'would', 'silly', 'one', 'well']",5
"['50', 'year', 'age', 'april', 'recently', 'many', 'year', 'research', 'professional', 'diagnosed', 'fnd', 'diagnosed', 'schizophrenia', 'aged', '19', 'sure', 'attack', 'epilepsy', 'something', 'else', 'happy', 'finally', 'answer', 'feel', 'like', 'beginning', 'another', 'part', 'life', 'journey']",5
